UUID,PRODUCT_TYPE,PRODUCT_LAYOUT,PAGE_LOAD_TIME,PRODUCT_RATING,PURCHASE_DECISION,REVIEW_TEXT,REVIEW_QUALITY,REVIEW_SENTIMENT
de779562-f677-405f-8089-1bd64f2fec7d,Toys,List,3.59,3,1,It's okay. Does what it's supposed to do.,Fair,0.25
3e8c1fc9-674b-4987-87dc-9dedaee211c0,Sports,List,0.57,4,1,Excellent quality and fast shipping.,Excellent,0.64
21dfee4e-2d29-4a70-b4e6-05b2f5ae1042,Electronics,Detailed,0.68,3,0,It's okay. Does what it's supposed to do.,Fair,0.11
8f4c303f-0c47-4383-a612-d87111e55ef1,Home & Garden,Grid,1.48,3,1,Reasonable product for the cost.,Good,0.14
35ea8350-0e06-4121-9058-dacd29de542e,Books,Detailed,0.57,4,1,Excellent quality and fast shipping.,Excellent,0.72
752520de-e5cc-4fdd-a0b3-ffd840cdb454,Home & Garden,List,2.06,1,1,Waste of money. Returning it.,Poor,-0.8
22452dcf-b9d0-4e6f-a193-4af854aa9b0c,Toys,List,4.69,4,0,Outstanding product. Will buy again.,Fair,0.53
7a6585ab-0c45-4bd9-bf96-cd3e6aa0100d,Sports,Detailed,1.02,3,1,"Not bad, not great. Just average.",Poor,-0.23
115e6fa8-c691-4367-ab72-3cf560a136da,Toys,Detailed,4.31,3,1,It works fine. No complaints.,Fair,-0.18
7ff7cec3-ae7c-4fa7-a676-65c2ebdb2fed,Electronics,Detailed,0.97,4,0,Perfect! Exceeded my expectations.,Poor,0.98
4fb2b9b8-9fa3-4995-bf21-ec86aecd08ef,Books,List,4.76,3,1,It's okay. Does what it's supposed to do.,Excellent,-0.17
8802ea06-206c-4a76-add2-f26b36949381,Books,Grid,1.34,1,0,Disappointed with this purchase.,Fair,-0.74
f5714136-bca3-4b79-aa2a-a79c60795603,Home & Garden,Card,4.16,2,1,Horrible experience. Don't buy this.,Poor,-0.82
5460d842-7299-4cb5-a57b-9e471bd6ab83,Electronics,Detailed,3.53,2,1,Broke after a few uses. Very upset.,Excellent,-0.81
549b72b2-ede6-44e3-ab23-d6d5931f63cd,Electronics,Grid,4.65,5,1,Amazing value for money. Very satisfied.,Excellent,0.87
6fea84c8-14e7-4395-b2ea-3a5bee93fa86,Sports,Grid,4.75,3,0,Satisfactory. Nothing to write home about.,Poor,0.16
da883c2a-3971-4103-871d-458eab6ade45,Sports,Grid,1.24,5,1,Absolutely love it! Five stars!,Excellent,0.73
d9211877-09ff-4270-8d94-d458c9cc78a4,Toys,List,2.82,4,1,Excellent quality and fast shipping.,Good,0.93
0683e312-0e84-48da-abae-95a4fc21530b,Sports,Card,3.3,3,0,Fair quality. Could be better.,Fair,-0.14
ffa78478-641e-4fb5-bf56-4a22b59ef775,Clothing,Detailed,2.42,2,0,Low quality materials. Avoid this.,Fair,-0.71
7b5309af-5608-4a94-86ce-bd336fd0bcc8,Books,Detailed,4.52,5,1,Outstanding product. Will buy again.,Fair,0.53
7aa9eacf-5ecf-4bc5-a5cc-679c43088ce3,Clothing,List,3.64,4,0,Great product! Highly recommend it.,Good,0.57
23d0aa9f-af9a-4bdd-b86f-745c417f5e7c,Books,Detailed,2.74,5,1,Very happy with this purchase.,Good,0.62
2ed9f966-67d7-4732-907d-00f0e3474eb1,Electronics,Detailed,0.51,2,0,Defective product. Very frustrating.,Poor,-0.85
86a09cdd-a257-484f-82d0-0c60c3501c67,Toys,Card,0.87,2,1,Waste of money. Returning it.,Good,-0.89
5e9cb19a-d7de-4aba-821d-79058124d368,Clothing,Grid,3.03,2,0,Low quality materials. Avoid this.,Fair,-0.53
bc842754-77e0-4897-abb0-e30abe315de5,Electronics,Grid,2.51,2,0,Poor quality. Not worth the money.,Excellent,-0.65
114b1dd3-0696-4402-9f61-f80fe9f71b88,Books,Detailed,0.76,5,1,Absolutely love it! Five stars!,Good,0.96
87c578f2-f05a-45d2-bf9b-dac8784eb8c6,Electronics,Grid,4.33,1,0,Broke after a few uses. Very upset.,Poor,-0.67
6be0573e-a16a-49c8-b8b4-7e505e0cdf17,Toys,List,3.46,4,1,Fantastic! Works perfectly as described.,Good,0.7
513d20e6-d81e-4dbf-bb81-ddd762e0f489,Sports,Detailed,1.53,2,1,Waste of money. Returning it.,Fair,-0.87
c5c7da6a-d384-4b9a-9a44-c695cfb466ef,Books,Detailed,3.39,4,1,Outstanding product. Will buy again.,Excellent,0.71
ddf74f31-2f81-444e-8b37-931ad15e1071,Sports,Grid,3.42,3,1,Satisfactory. Nothing to write home about.,Poor,0.2
20e32ada-02a1-4a55-b72d-0450493655e1,Clothing,Grid,2.37,5,1,Absolutely love it! Five stars!,Poor,0.59
cfe2137c-f1a4-44d7-9cd6-c0eb7d879b08,Electronics,Card,4.93,3,0,Acceptable product. Met basic expectations.,Excellent,0.23
4531ef4f-42ba-49c5-9d26-dad0618b3307,Sports,Card,3.99,2,1,Low quality materials. Avoid this.,Fair,-0.84
e233933a-44e7-4780-8c0d-a05e11342a28,Electronics,List,3.18,5,1,Fantastic! Works perfectly as described.,Poor,0.81
f62caedd-cba7-4d6f-b5dd-43d299e2d661,Electronics,Grid,3.84,3,1,"Not bad, not great. Just average.",Good,0.07
5390bd5f-6d42-4466-bf83-e854cab8db52,Home & Garden,Grid,1.57,1,0,Poor quality. Not worth the money.,Poor,-0.73
a39e8265-caeb-4a85-ba9d-f854ac7492a2,Books,Detailed,2.47,3,1,It's okay. Does what it's supposed to do.,Good,-0.29
beec076a-1662-4325-af29-bb248b5262ff,Books,Card,3.39,2,1,Did not meet expectations at all.,Poor,-0.56
c2fad92d-d910-430b-ad98-8b2a310178e7,Toys,List,4.52,5,0,Amazing value for money. Very satisfied.,Excellent,0.66
74c97e9f-701a-451a-8799-5ddaab06f0a6,Books,Grid,4.58,5,1,Perfect! Exceeded my expectations.,Good,0.53
6e89cab3-d00d-42f0-a926-e632405f5170,Books,Card,4.47,4,0,Outstanding product. Will buy again.,Excellent,0.98
5c2c260f-7bfb-4333-a1cd-6151d00202ce,Home & Garden,List,1.66,4,1,Love it! Exactly what I was looking for.,Good,0.64
48c18945-6a4c-4bf0-833a-664f95cdc1ce,Sports,Grid,1.27,4,1,Great product! Highly recommend it.,Excellent,0.77
c7fb8ca0-64c4-49f8-82d1-5034f0c74241,Sports,Grid,4.35,1,0,Disappointed with this purchase.,Fair,-1.0
a63f90ab-9140-48f6-969d-dd7dd8236ab7,Clothing,Card,4.58,4,1,Great product! Highly recommend it.,Excellent,0.5
9f0bf7f4-fa8b-499d-903d-e61225cae7dc,Home & Garden,Detailed,3.67,5,1,Fantastic! Works perfectly as described.,Good,0.9
bcd08fe6-bea3-4206-9b5d-7f6f84ed7680,Sports,Grid,2.74,4,1,Absolutely love it! Five stars!,Good,0.63
30671790-f6c5-47cd-94c4-a9a43ff83766,Clothing,Card,3.85,4,1,Love it! Exactly what I was looking for.,Good,0.86
76e7d51d-ba1c-4f19-bfce-0d3d4a37a5fe,Clothing,Detailed,3.6,4,1,Outstanding product. Will buy again.,Fair,0.57
37cf47bf-f5bd-4656-8c8e-5d2bfc3543a6,Toys,Grid,1.26,4,1,Superb quality and great design.,Excellent,0.51
31db3195-f5e1-41a6-a9e9-89a2d993c820,Books,Card,3.74,5,1,Superb quality and great design.,Fair,0.57
7191ba54-e04c-4454-bfbf-06ecb8a9b452,Books,Detailed,4.56,5,1,Amazing value for money. Very satisfied.,Good,0.79
e5dd487b-29e1-450c-88b3-7285daaf79cd,Books,Card,2.09,5,1,Love it! Exactly what I was looking for.,Good,0.98
4ae1a733-1fd8-4ea4-979b-df6f5d108d6f,Home & Garden,Detailed,2.35,3,1,It works fine. No complaints.,Fair,-0.12
8c058172-ed44-41aa-84cf-b72464ea6d46,Books,List,2.2,1,1,Horrible experience. Don't buy this.,Good,-0.63
b20f1b56-a3cf-476b-bc17-71a8d7aadadf,Home & Garden,List,4.0,4,1,Amazing value for money. Very satisfied.,Good,0.8
f63cb77d-39c6-4951-be9d-31961eeec809,Toys,List,3.44,2,1,Terrible product. Would not recommend.,Poor,-0.57
73c32cb9-abc3-4cec-a079-9e6ff233f2ea,Sports,List,3.39,5,1,Amazing value for money. Very satisfied.,Good,0.97
95e67bc9-7041-46c8-9708-e895b06127b5,Toys,Grid,1.93,2,1,Did not meet expectations at all.,Good,-0.93
7ce09806-8962-4b43-8f22-5b64b1aeee21,Electronics,Detailed,0.7,1,1,Waste of money. Returning it.,Good,-0.77
a6504e27-54ab-4421-8bc9-472de47ccce5,Sports,Detailed,2.76,2,0,Waste of money. Returning it.,Poor,-0.58
a1e62f12-0f6a-4cb6-984b-95e6bfc1da37,Home & Garden,List,3.9,2,0,Disappointed with this purchase.,Fair,-0.67
2d5aeeeb-5acb-49db-baf7-5f1fec4aa63c,Home & Garden,Card,3.32,1,1,Horrible experience. Don't buy this.,Good,-0.59
95b9a11e-551b-4aa4-ad35-0efc03cbea44,Sports,List,3.86,4,0,Absolutely love it! Five stars!,Excellent,0.99
a0617e51-7cbf-496a-a8a5-11aaa27ebb4a,Sports,Grid,5.0,3,1,It's okay. Does what it's supposed to do.,Fair,0.06
06d7f59d-3e98-436b-bca8-f2e2e7fb2065,Toys,Detailed,4.07,2,0,Broke after a few uses. Very upset.,Fair,-0.89
363d801e-b8be-480b-bee8-6341cc1043f8,Home & Garden,List,0.6,1,0,Poor quality. Not worth the money.,Fair,-0.72
34aef069-5eb7-4c3a-87fd-07b465d3ccb6,Home & Garden,Detailed,2.82,1,0,Broke after a few uses. Very upset.,Poor,-0.95
a722f326-7794-43bf-a542-f92e3322724d,Clothing,Card,4.14,1,0,Defective product. Very frustrating.,Fair,-0.89
e3da3b51-85cf-440d-85e9-607757633c9e,Toys,Card,2.06,1,0,Did not meet expectations at all.,Poor,-0.7
edc1b288-7d30-4bc7-974f-6054d17623e3,Electronics,Card,3.43,3,0,It's alright. Does the job.,Fair,-0.21
63d4f7c8-49ea-4e15-85eb-46c1aa1ef850,Home & Garden,List,2.87,2,0,Waste of money. Returning it.,Poor,-0.97
cf9b1527-e586-4314-a5fe-5291c23b612f,Electronics,Grid,2.49,4,1,Outstanding product. Will buy again.,Excellent,0.72
c5ee7e06-efd5-46e2-956d-e75d8bbf4659,Home & Garden,List,4.87,3,0,"Not bad, not great. Just average.",Excellent,-0.01
4cd472de-dd00-4be4-8f54-88e52311547c,Toys,List,2.27,4,1,Excellent quality and fast shipping.,Excellent,0.6
42f1735b-c5d8-4d7a-9b18-2a7620a5c9fe,Home & Garden,Detailed,1.76,3,1,"Not bad, not great. Just average.",Poor,0.16
24ab8cb7-5afb-471d-829c-baeacd625be8,Clothing,Card,2.47,1,0,Terrible product. Would not recommend.,Fair,-0.62
c9d0c87a-4a14-414a-8121-421467f494ab,Home & Garden,List,2.37,5,1,Love it! Exactly what I was looking for.,Good,0.67
e3ddd4cd-f7f8-44cb-96f3-bbbc0cde260d,Toys,Card,3.85,4,1,Excellent quality and fast shipping.,Excellent,0.6
89d00f53-bc50-4a99-976f-1ee2ce32603a,Books,Grid,0.86,3,1,Acceptable product. Met basic expectations.,Good,0.16
bd7d985c-f42a-45ba-b337-a5a7953de552,Toys,Grid,0.78,5,1,Superb quality and great design.,Good,0.58
4800fcee-67de-4675-bd28-bf2cce198eb7,Toys,Card,4.67,4,1,Amazing value for money. Very satisfied.,Good,0.91
05a88185-2e21-4e0d-9341-1861231b556c,Sports,Detailed,2.65,4,1,Amazing value for money. Very satisfied.,Poor,0.66
a3b6c086-a514-45af-88d9-f0fe5c07f158,Books,Grid,1.77,1,0,Disappointed with this purchase.,Fair,-0.47
ea2bffb2-9292-4c42-935c-24b0e3a5b26b,Sports,List,2.38,3,0,"Not bad, not great. Just average.",Good,0.18
f5e4c0f3-94cc-4ee1-bb0e-e81d7445baff,Clothing,List,4.61,4,1,Very happy with this purchase.,Good,0.74
13e9b0f7-fe63-4030-b2fa-566cde479e9e,Home & Garden,Card,3.53,3,0,Satisfactory. Nothing to write home about.,Good,-0.29
01b8a191-7975-4b98-b37a-221ac9d61938,Sports,List,3.22,3,0,"Not bad, not great. Just average.",Fair,0.07
8043b562-1830-422e-8747-4a129d660397,Toys,List,1.32,1,1,Disappointed with this purchase.,Poor,-0.49
7f86e5e5-9688-47bf-983c-4d5526909585,Home & Garden,Detailed,4.4,3,1,It works fine. No complaints.,Good,0.0
be141d16-b962-4e51-94ce-aee1b1caa879,Toys,Grid,0.81,5,1,Absolutely love it! Five stars!,Good,0.86
e55ec819-0365-43e4-82f3-444a73fb86cb,Books,Grid,1.73,2,0,Terrible product. Would not recommend.,Fair,-0.69
03fef0eb-e0db-467d-b1d5-aa4cd8ddef03,Sports,Detailed,0.78,3,1,Acceptable product. Met basic expectations.,Good,0.16
ab4959b8-ad31-4c62-bd8c-2fe31e91f07e,Toys,Card,1.51,2,0,Did not meet expectations at all.,Fair,-0.51
9f7c365c-9d7f-4dc1-8e1f-62e5cdeee43d,Clothing,Card,1.9,2,0,Defective product. Very frustrating.,Poor,-0.52
53f587b6-8d6e-4a6c-a977-07eb8aecfe44,Home & Garden,Grid,1.86,4,1,Absolutely love it! Five stars!,Good,0.76
9cec7dd8-811b-44f8-bec0-6dca4bcae8c2,Sports,Grid,2.93,4,0,Perfect! Exceeded my expectations.,Excellent,0.7
356c9a74-16e9-488a-a586-e486d16d0efd,Clothing,Detailed,1.25,4,1,Outstanding product. Will buy again.,Fair,0.9
2e86a425-a471-4b02-b054-74a6a43091fb,Books,List,2.66,5,0,Excellent quality and fast shipping.,Excellent,0.54
1322a694-ceba-4bff-b6c2-2f4c16e2a80f,Books,List,0.79,4,1,Excellent quality and fast shipping.,Excellent,0.61
bf8727ce-f100-4033-b9cf-22a9cac0e21b,Sports,Detailed,1.39,3,0,It works fine. No complaints.,Good,-0.29
a1bb8f51-f520-477a-9c15-5aed25f9a048,Sports,Grid,2.29,4,1,Fantastic! Works perfectly as described.,Excellent,0.93
95a6417c-9408-4d72-9591-8cb15bf89063,Toys,Detailed,3.28,5,1,Fantastic! Works perfectly as described.,Good,0.76
0ab15cec-1108-4f77-a5d7-954e4fc30d06,Books,List,4.71,1,0,Did not meet expectations at all.,Poor,-0.7
428287cb-434e-4c63-a1ea-cc817c71f28f,Toys,List,1.07,4,1,Superb quality and great design.,Excellent,0.7
512e4baf-48b1-43ea-9ed4-f980021db3a2,Electronics,Detailed,0.96,4,1,Absolutely love it! Five stars!,Good,0.55
1a4ec09a-c4f2-4eb3-889a-4fe46ec2b6ff,Sports,List,2.0,5,0,Outstanding product. Will buy again.,Fair,0.69
002bd637-1099-43b2-8f9b-ffad52604767,Sports,Grid,4.91,1,1,Poor quality. Not worth the money.,Poor,-0.53
5b13f0d6-ee6a-4321-87e8-6496dc6c00d9,Books,List,1.63,3,0,Average product. Nothing special.,Fair,-0.22
4f86337f-ba5f-4fea-ad03-bcf55df871d8,Home & Garden,Card,2.83,2,1,Horrible experience. Don't buy this.,Excellent,-0.49
2b66b51e-aada-4612-b591-3fd5c8fc351d,Sports,Card,0.88,1,0,Did not meet expectations at all.,Excellent,-0.53
86c185b3-6298-477d-8f06-227e5246c49b,Books,Detailed,2.62,4,1,Excellent quality and fast shipping.,Excellent,0.99
f473e0a6-4db2-4a9d-b984-3f5fe6073479,Books,Card,1.91,5,1,Perfect! Exceeded my expectations.,Good,0.6
94217d5e-8234-4bdc-bb7e-7fecd5e5ab07,Home & Garden,Grid,4.35,3,0,Decent quality for the price.,Good,-0.15
bfb1f74d-855c-46a5-8daf-6ebf4cfe0b90,Electronics,Grid,0.95,3,1,It's alright. Does the job.,Good,0.27
0701c65d-3214-48c3-9d02-98108550a765,Sports,Grid,1.82,5,1,Absolutely love it! Five stars!,Good,0.83
41384282-a569-4a46-a3ca-4d155464840c,Books,Detailed,0.69,1,1,Waste of money. Returning it.,Fair,-0.58
b3d1466d-6249-47f8-bdaf-0a7070e514e5,Toys,List,2.16,2,0,Not as described. Very disappointed.,Poor,-0.89
ffd656ed-c713-4734-b87d-79e1b0db2f4f,Clothing,Card,1.88,4,0,Fantastic! Works perfectly as described.,Excellent,0.9
e2367501-4c7f-42e9-b887-980d44e90244,Sports,List,2.47,4,0,Perfect! Exceeded my expectations.,Excellent,0.62
53a1dd02-a921-4b47-8342-dd1fef08ea29,Home & Garden,Card,4.54,5,0,Fantastic! Works perfectly as described.,Poor,0.94
d26d1a6a-7eff-4344-8c88-13e9e2f29537,Clothing,List,4.03,4,1,Great product! Highly recommend it.,Good,0.88
87f98785-42e7-46fa-aaff-45ba976c94a5,Toys,Grid,1.74,5,1,Love it! Exactly what I was looking for.,Excellent,0.65
7437d403-25fa-4359-bd73-dbffd6e915e6,Electronics,List,1.7,3,1,Fair quality. Could be better.,Good,0.27
c6fda8c1-07b7-462b-87c3-466e35764745,Sports,Detailed,2.94,2,1,Broke after a few uses. Very upset.,Fair,-0.96
f3f30727-c9e9-4931-80f2-938bde242bcf,Clothing,Grid,0.92,1,0,Defective product. Very frustrating.,Poor,-0.87
c5939342-64d0-42fa-834f-830c58a3258c,Clothing,Grid,0.97,1,0,Waste of money. Returning it.,Excellent,-0.53
69e5ff59-864b-4f96-b1eb-f8ab1a1eb946,Home & Garden,Detailed,4.93,1,0,Disappointed with this purchase.,Excellent,-0.74
7b8e6dfb-3b64-4851-8f6c-81395526c25f,Books,Grid,4.78,1,1,Disappointed with this purchase.,Excellent,-0.81
00920e42-d6db-4a08-a3e3-a13ea56a928f,Home & Garden,Card,4.42,5,1,Amazing value for money. Very satisfied.,Excellent,0.51
6b42522d-8d04-41ba-be37-dc2ec5115b7d,Home & Garden,List,4.63,4,1,Perfect! Exceeded my expectations.,Good,0.5
9a70424e-ec0e-448a-9693-39e78dda8dec,Electronics,Grid,1.04,3,1,Satisfactory. Nothing to write home about.,Fair,-0.14
f9ae76a3-78f4-40d5-9215-bdd60d5bb092,Electronics,Detailed,3.18,1,0,Defective product. Very frustrating.,Good,-0.64
a6175182-762c-4ae9-b7be-fdfe9e8f5ddb,Electronics,Grid,1.56,3,0,Fair quality. Could be better.,Good,-0.26
a1e0cf7f-5780-469d-a4fc-2a7169c4da72,Sports,List,0.58,3,0,It works fine. No complaints.,Fair,0.29
9a701006-61bb-4591-b01c-0f89c97384a5,Electronics,Grid,4.5,1,0,Poor quality. Not worth the money.,Fair,-0.75
a76305d4-45f1-4331-9859-926fac207580,Home & Garden,List,4.96,4,1,Amazing value for money. Very satisfied.,Good,0.51
6382d834-0458-4b84-977b-29e0326455b1,Home & Garden,List,3.45,5,0,Great product! Highly recommend it.,Fair,0.75
a37e3121-87a6-4036-afbd-e11ab2afa3af,Books,Grid,4.76,3,1,It's okay. Does what it's supposed to do.,Fair,-0.18
47cd3a27-b66a-4877-ba32-95f182748450,Clothing,Card,4.84,2,0,Horrible experience. Don't buy this.,Fair,-0.44
5b0f2e52-6fd6-4680-8710-b21df89b9669,Sports,Grid,4.39,3,1,Acceptable product. Met basic expectations.,Good,0.3
407fab46-be7d-499a-b79e-2df47267451b,Sports,Card,1.95,1,1,Broke after a few uses. Very upset.,Fair,-0.59
b33d56fe-6a66-4b37-8cd8-58b73c2b9c30,Home & Garden,Grid,4.3,4,1,Perfect! Exceeded my expectations.,Excellent,0.88
b2c688fb-92be-4b1b-a52a-8e1d4197c83e,Toys,List,2.16,5,1,Superb quality and great design.,Poor,0.55
47d4f9bd-e736-4fa0-a8bf-57c5d5755608,Sports,Grid,3.62,4,0,Absolutely love it! Five stars!,Excellent,0.75
d0d70d57-5602-49ff-8a75-1af75d7c28ba,Home & Garden,List,0.83,5,1,Superb quality and great design.,Good,0.96
1ac129cc-e81f-4517-b939-beee9b741c24,Books,Grid,1.68,2,1,Disappointed with this purchase.,Poor,-0.64
7bab2e88-e14c-4658-8eba-6311dbe61408,Sports,List,1.97,5,1,Superb quality and great design.,Good,0.91
74621dfc-161b-44eb-99c1-cfc8a2f9c59a,Sports,Grid,1.36,1,1,Poor quality. Not worth the money.,Fair,-0.87
0389a76c-db08-4d74-a429-79f64faf4f5e,Home & Garden,Detailed,3.05,3,1,It's okay. Does what it's supposed to do.,Fair,0.01
6b0b21a5-1a6a-447b-be09-c23c1ad8f90a,Sports,Detailed,4.76,1,0,Disappointed with this purchase.,Poor,-0.52
31c458fc-74df-412a-8253-8e26ef4674d6,Home & Garden,Grid,4.66,1,1,Horrible experience. Don't buy this.,Good,-0.81
2c153b2c-12e7-43b2-9231-8635e85a679e,Toys,Detailed,0.84,1,0,Horrible experience. Don't buy this.,Excellent,-1.0
57e79ceb-5e92-4d9a-9cf8-775b42a523fe,Home & Garden,Grid,3.76,2,0,Horrible experience. Don't buy this.,Fair,-0.59
6fd63005-f3b5-4a48-9aed-a33ae311f20a,Electronics,Card,3.55,2,1,Defective product. Very frustrating.,Good,-0.81
521db9c4-afc1-47c6-9a0a-9a3bc568dad9,Home & Garden,Card,2.44,3,1,Satisfactory. Nothing to write home about.,Excellent,-0.14
2ca63ff2-841a-4057-8ad3-3776eb69f90e,Electronics,Grid,4.6,1,1,Poor quality. Not worth the money.,Fair,-0.63
3b5ff969-cfd9-4c78-bdb2-32ccce0218b5,Sports,Card,0.99,4,1,Perfect! Exceeded my expectations.,Fair,0.55
3c85ecae-94b6-4586-9a71-5a2119486b4c,Clothing,List,1.63,1,0,Terrible product. Would not recommend.,Good,-0.64
ed8e260d-6901-4bad-9fd2-bad2a44af3b5,Books,Grid,1.09,4,1,Absolutely love it! Five stars!,Good,0.91
fedfdd7b-1005-4a3b-be17-5a698406b06c,Electronics,Grid,0.51,1,1,Disappointed with this purchase.,Poor,-0.9
840126e7-ed60-407b-aec4-43ab8b800359,Books,Detailed,2.02,3,0,It's alright. Does the job.,Fair,0.08
11130c59-416e-466c-a5e0-5bd3bc524170,Clothing,List,2.97,2,1,Not as described. Very disappointed.,Fair,-0.77
ee9003bf-c366-41d0-b113-af607e6176a0,Home & Garden,Detailed,4.51,2,1,Did not meet expectations at all.,Poor,-0.52
594457a4-e55b-406a-b1f8-dc551add8c3d,Sports,Grid,1.91,2,0,Defective product. Very frustrating.,Excellent,-0.69
022c5338-bf7b-4566-96b7-250a706992fd,Electronics,Card,3.79,3,1,Acceptable product. Met basic expectations.,Good,-0.3
74dca0fb-6c60-4b11-937d-b459818c900c,Toys,Grid,2.46,2,0,Did not meet expectations at all.,Fair,-0.76
7303a1f4-9fbd-41f2-bb04-6a4bb45fc7fc,Electronics,Grid,3.65,4,0,Excellent quality and fast shipping.,Good,0.59
a20f36cc-552a-4c94-8ddd-9eca595e24e9,Home & Garden,Grid,4.62,3,1,Satisfactory. Nothing to write home about.,Excellent,0.14
725dbbb5-2537-477a-a967-3deba46bd9f1,Toys,Grid,2.18,3,0,Fair quality. Could be better.,Fair,-0.25
d471831c-dc11-4768-a68a-77659d390a70,Home & Garden,List,3.3,3,1,Decent quality for the price.,Fair,-0.15
5b6761d2-f971-4f1a-a5d8-b4e634910fba,Clothing,List,2.98,2,0,Terrible product. Would not recommend.,Fair,-0.84
5878a006-def9-4c1e-8b40-717efc67ae74,Electronics,List,0.6,2,0,Did not meet expectations at all.,Fair,-0.63
3aefafc7-dc93-4ed2-98ad-dd5fee6031df,Books,Card,3.99,2,0,Not as described. Very disappointed.,Poor,-0.57
05d30f45-8fdb-4edd-88e7-5e3b23d72d37,Books,Grid,4.94,2,1,Low quality materials. Avoid this.,Fair,-0.94
b41f0a99-38bb-49e3-be91-c6a06fda3097,Home & Garden,List,0.77,1,1,Poor quality. Not worth the money.,Poor,-0.47
d281d814-15ec-448a-93ae-be50610cd62a,Electronics,Grid,1.01,1,1,Not as described. Very disappointed.,Fair,-0.83
67137589-333b-4016-82f3-fbde485280d6,Home & Garden,List,2.59,4,0,Great product! Highly recommend it.,Excellent,0.75
1cd5aa80-bd31-448b-a94c-54a45e485b27,Home & Garden,Card,3.49,5,0,Very happy with this purchase.,Fair,0.57
507ba9d8-374c-40e0-ac59-4d392f263836,Electronics,List,2.42,3,0,It's alright. Does the job.,Fair,0.04
2c29c98a-0fd6-4e67-8d2d-9b064111a587,Toys,Detailed,3.63,3,1,Acceptable product. Met basic expectations.,Good,-0.06
185cf4fb-65be-4663-adf9-fff89f9ce083,Clothing,Card,0.57,4,1,Absolutely love it! Five stars!,Excellent,0.85
3dfe88ae-ce5f-40a3-9350-3c6e9ab9c3ed,Books,List,3.65,4,1,Superb quality and great design.,Good,0.6
fe0e6c6e-0141-4be4-8dce-ee6f7f399d9b,Electronics,Detailed,1.01,1,1,Waste of money. Returning it.,Poor,-0.63
11ad58c5-6977-4024-979e-d784100b5eaf,Home & Garden,List,1.08,1,0,Did not meet expectations at all.,Good,-0.96
3ba8c7b0-304d-4113-8af5-67d507bdd7c8,Electronics,Card,1.14,3,1,It works fine. No complaints.,Good,0.26
d2185299-90b8-4703-b41b-ddefa1c7b0e2,Clothing,List,3.94,1,0,Poor quality. Not worth the money.,Poor,-0.52
dcbec5dd-ac59-494e-99fc-10423d9cc81b,Electronics,Detailed,4.93,5,0,Perfect! Exceeded my expectations.,Good,0.94
4f80a8c9-5c22-4e54-9a4d-ba655486dbaf,Books,Detailed,0.68,1,1,Defective product. Very frustrating.,Excellent,-0.93
a9a97f50-f273-4346-869f-fd742bd09926,Electronics,Grid,1.03,4,1,Amazing value for money. Very satisfied.,Good,0.77
17807d2c-449b-4070-b1b2-2e7e6e195c3e,Clothing,Detailed,1.03,3,1,It's okay. Does what it's supposed to do.,Good,0.26
f19e5d53-004e-4b37-8710-02d1fdc02f1c,Home & Garden,List,1.45,2,0,Horrible experience. Don't buy this.,Fair,-0.57
4c2c28cd-5e20-4026-a452-75101d8298a4,Home & Garden,Detailed,3.83,2,0,Did not meet expectations at all.,Good,-0.73
dd7ec3ee-0601-4bc2-981f-2e1ebc6ed6aa,Books,Card,4.39,5,1,Very happy with this purchase.,Good,0.84
20f6ebdd-9db0-4d2a-baa8-2f27aeae6074,Electronics,Detailed,2.88,3,0,It's alright. Does the job.,Poor,-0.13
b82c41a1-2a21-4986-9255-2f0cc84d9e7c,Sports,Card,1.26,3,1,It works fine. No complaints.,Good,0.26
2834055f-1056-46a1-858d-2ef141344d22,Books,Grid,1.79,5,1,Very happy with this purchase.,Excellent,0.88
7a326f6c-e328-4799-98b3-419f869f182b,Sports,Grid,2.33,5,1,Very happy with this purchase.,Good,0.58
3458fb7b-41dc-47e1-8702-5088ba8b77a1,Home & Garden,Detailed,2.59,5,1,Perfect! Exceeded my expectations.,Excellent,0.71
b2cacea6-210d-48db-bc3d-16e2eeae6ff6,Clothing,Detailed,4.53,2,0,Horrible experience. Don't buy this.,Fair,-0.61
76cfd89c-6691-45ce-89f1-6fa49347d40d,Sports,Grid,1.93,4,0,Amazing value for money. Very satisfied.,Good,0.66
62d7fd59-123c-45d9-a52b-cf9bf3500601,Home & Garden,Card,2.05,4,1,Great product! Highly recommend it.,Excellent,0.8
